id,date,store_nbr,family,sales,onpromotion
1357367,2015-02-03,44,FROZEN FOODS,301.0,1
1390799,2015-02-22,32,HARDWARE,4.0,0
2230637,2016-06-08,47,BEAUTY,8.0,1
986361,2014-07-09,34,MEATS,159.052,0
450235,2013-09-10,41,HOME AND KITCHEN II,0.0,0
1954914,2016-01-06,10,PLAYERS AND ELECTRONICS,2.0,0
2748036,2017-03-27,14,PLAYERS AND ELECTRONICS,4.0,0
2230887,2016-06-08,53,LINGERIE,5.0,0
2468165,2016-10-20,11,PREPARED FOODS,61.017,0
2911252,2017-06-26,43,PERSONAL CARE,252.0,10
232085,2013-05-11,20,PREPARED FOODS,0.0,0
518648,2013-10-19,11,LAWN AND GARDEN,1.0,0
2539654,2016-11-29,18,CLEANING,0.0,0
374317,2013-07-30,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
2920253,2017-07-01,46,HOME APPLIANCES,1.0,0
2748760,2017-03-27,34,PERSONAL CARE,404.0,14
1560959,2015-05-28,7,PET SUPPLIES,0.0,0
1160474,2014-10-15,2,PREPARED FOODS,127.410995,1
799212,2014-03-26,33,HOME CARE,216.0,0
581504,2013-11-23,25,FROZEN FOODS,169.0,0
797193,2014-03-25,27,GROCERY I,2167.0,0
2480879,2016-10-27,19,BREAD/BAKERY,171.0,4
44320,2013-01-25,52,BABY CARE,0.0,0
2552096,2016-12-06,17,DAIRY,939.0,14
2206622,2016-05-26,23,FROZEN FOODS,55.0,3
459542,2013-09-15,52,HOME APPLIANCES,0.0,0
1893632,2015-12-01,40,PET SUPPLIES,2.0,0
1708113,2015-08-19,36,AUTOMOTIVE,6.0,0
2879329,2017-06-08,48,GROCERY II,34.0,0
922661,2014-06-03,47,HARDWARE,0.0,0
2989387,2017-08-09,36,HOME AND KITCHEN II,8.0,1
2809975,2017-04-30,51,PERSONAL CARE,328.0,0
2780868,2017-04-14,35,MEATS,137.558,1
2545655,2016-12-02,36,BEAUTY,1.0,0
2725247,2017-03-14,25,DAIRY,579.0,23
1690266,2015-08-09,35,CELEBRATION,3.0,1
830465,2014-04-13,10,LAWN AND GARDEN,0.0,0
468176,2013-09-20,45,BREAD/BAKERY,807.078,0
74617,2013-02-11,52,BOOKS,0.0,0
2732445,2017-03-18,27,GROCERY I,4373.0,27
294530,2013-06-15,23,BREAD/BAKERY,269.683,0
382344,2013-08-03,37,CELEBRATION,0.0,0
1123710,2014-09-24,38,PLAYERS AND ELECTRONICS,5.0,0
2637266,2017-01-23,7,BREAD/BAKERY,1027.454,6
978039,2014-07-04,50,HOME CARE,354.0,1
1478757,2015-04-12,5,PLAYERS AND ELECTRONICS,0.0,0
1765157,2015-09-20,36,LAWN AND GARDEN,3.0,0
575281,2013-11-19,5,PERSONAL CARE,180.0,0
1762447,2015-09-19,10,HOME AND KITCHEN II,14.0,0
2357601,2016-08-19,1,HOME AND KITCHEN I,33.0,0
1632597,2015-07-08,17,LINGERIE,7.0,0
2422069,2016-09-24,19,BABY CARE,0.0,0
2506631,2016-11-10,40,HOME APPLIANCES,0.0,0
829934,2014-04-12,45,HOME APPLIANCES,3.0,0
2055668,2016-03-02,37,SEAFOOD,25.682,0
984557,2014-07-08,34,BEAUTY,2.0,0
895565,2014-05-19,37,FROZEN FOODS,146.0,0
2834073,2017-05-14,29,AUTOMOTIVE,4.0,0
742228,2014-02-22,34,PERSONAL CARE,409.0,0
1012193,2014-07-24,1,HOME APPLIANCES,0.0,0
172545,2013-04-07,5,LINGERIE,35.0,0
2123125,2016-04-09,30,BOOKS,0.0,0
978584,2014-07-05,17,BEAUTY,1.0,0
2389765,2016-09-06,12,BOOKS,0.0,0
1368364,2015-02-09,52,LADIESWEAR,0.0,0
1324999,2015-01-16,36,HOME AND KITCHEN II,17.0,0
854904,2014-04-26,46,CELEBRATION,0.0,0
1899344,2015-12-04,50,PREPARED FOODS,115.91,1
1561449,2015-05-29,20,LINGERIE,4.0,0
2145089,2016-04-21,46,MAGAZINES,2.0,0
1062740,2014-08-21,28,DAIRY,424.0,0
2341363,2016-08-09,53,GROCERY II,24.0,1
1819381,2015-10-20,8,PERSONAL CARE,258.0,0
1861015,2015-11-13,26,GROCERY II,4.0,0
1638256,2015-07-11,26,BOOKS,0.0,0
1628432,2015-07-05,5,HARDWARE,3.0,0
383629,2013-08-04,23,BOOKS,0.0,0
850477,2014-04-24,22,BABY CARE,0.0,0
1352436,2015-01-31,6,PRODUCE,36.0,0
1949852,2016-01-03,19,HARDWARE,4.0,0
2180504,2016-05-11,4,PREPARED FOODS,65.216,1
763937,2014-03-06,43,LAWN AND GARDEN,0.0,0
454740,2013-09-13,19,AUTOMOTIVE,6.0,0
2708622,2017-03-04,9,HOME AND KITCHEN I,95.0,5
483293,2013-09-29,2,DAIRY,703.0,0
2014844,2016-02-08,41,PREPARED FOODS,46.213,0
2572089,2016-12-17,28,BEVERAGES,4785.0,67
910123,2014-05-27,45,HOME AND KITCHEN II,0.0,0
2714875,2017-03-08,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
865993,2014-05-02,8,CLEANING,1148.0,0
1029292,2014-08-02,39,"LIQUOR,WINE,BEER",133.0,0
1146225,2014-10-07,20,BEVERAGES,0.0,0
2648210,2017-01-30,13,PET SUPPLIES,0.0,0
2987662,2017-08-08,38,CLEANING,679.0,11
1117003,2014-09-20,5,LADIESWEAR,21.0,0
752396,2014-02-28,2,PREPARED FOODS,110.003,0
49613,2013-01-28,50,HARDWARE,1.0,0
597372,2013-12-02,20,CELEBRATION,0.0,0
1469340,2015-04-07,36,HOME AND KITCHEN I,20.0,1
1618288,2015-06-30,16,BABY CARE,0.0,0
2428595,2016-09-27,50,PET SUPPLIES,15.0,0
736556,2014-02-19,25,PREPARED FOODS,81.789,0
1791616,2015-10-05,29,GROCERY II,7.0,0
2825189,2017-05-09,29,PET SUPPLIES,4.0,0
2494681,2016-11-03,6,GROCERY II,34.0,0
1895112,2015-12-02,32,LINGERIE,0.0,0
2561241,2016-12-11,23,GROCERY I,2703.0,100
1346153,2015-01-28,3,HOME APPLIANCES,0.0,0
158466,2013-03-30,6,AUTOMOTIVE,8.0,0
2151374,2016-04-25,23,BREAD/BAKERY,266.315,0
1956783,2016-01-07,13,HOME AND KITCHEN I,8.0,0
2408341,2016-09-16,33,BABY CARE,0.0,0
808928,2014-03-31,6,SEAFOOD,37.572998,0
2919279,2017-07-01,2,AUTOMOTIVE,5.0,0
2335996,2016-08-06,52,PERSONAL CARE,0.0,0
2169092,2016-05-05,20,BEAUTY,1.0,0
1186162,2014-10-29,40,EGGS,132.0,0
2469055,2016-10-20,36,POULTRY,172.676,0
1931980,2015-12-23,17,POULTRY,252.73799,0
869850,2014-05-05,16,BEVERAGES,565.0,0
2809844,2017-04-30,48,PET SUPPLIES,40.0,2
1553019,2015-05-24,34,CELEBRATION,0.0,0
1363403,2015-02-07,14,DAIRY,437.0,1
2705300,2017-03-03,15,PET SUPPLIES,1.0,0
296574,2013-06-16,30,BEVERAGES,529.0,0
899841,2014-05-21,7,PRODUCE,6.0,0
647583,2013-12-31,29,MEATS,0.0,0
719586,2014-02-09,49,LINGERIE,16.0,0
21951,2013-01-13,25,CELEBRATION,0.0,0
2236264,2016-06-11,54,LADIESWEAR,0.0,0
231500,2013-05-10,54,BREAD/BAKERY,141.0,0
2980824,2017-08-04,46,AUTOMOTIVE,6.0,0
1987398,2016-01-24,22,CELEBRATION,12.0,0
2885524,2017-06-12,22,BOOKS,0.0,0
2825063,2017-05-09,25,SEAFOOD,4.0,0
2828016,2017-05-10,9,HOME AND KITCHEN I,30.0,1
215691,2013-05-02,11,BEVERAGES,2048.0,0
1968566,2016-01-13,43,HOME APPLIANCES,0.0,0
2845047,2017-05-20,36,HOME CARE,195.0,11
2956498,2017-07-22,13,POULTRY,171.034,0
295933,2013-06-16,12,"LIQUOR,WINE,BEER",0.0,0
2040184,2016-02-22,52,PERSONAL CARE,0.0,0
1853420,2015-11-09,13,DAIRY,236.0,0
1310139,2015-01-08,2,CELEBRATION,0.0,0
832291,2014-04-14,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
2631681,2017-01-20,49,PRODUCE,8127.598,11
1339905,2015-01-24,54,CELEBRATION,0.0,0
999029,2014-07-16,4,LAWN AND GARDEN,8.0,2
1856589,2015-11-10,51,DELI,154.019,2
848902,2014-04-23,28,EGGS,482.0,1
443191,2013-09-06,44,BABY CARE,0.0,0
2260276,2016-06-25,29,CLEANING,991.0,20
864384,2014-05-02,12,HOME AND KITCHEN I,0.0,0
1430917,2015-03-16,9,BOOKS,0.0,0
1379699,2015-02-16,21,BEAUTY,0.0,0
668128,2014-01-11,6,EGGS,274.0,0
187154,2013-04-16,10,FROZEN FOODS,18.0,0
1069572,2014-08-25,2,DELI,230.673,0
1568654,2015-06-02,22,SEAFOOD,0.0,0
850588,2014-04-24,25,GROCERY II,6.0,0
1558224,2015-05-27,3,PRODUCE,9.0,1
837229,2014-04-16,5,LADIESWEAR,0.0,0
2178919,2016-05-10,45,POULTRY,1047.312,1
11149,2013-01-07,21,POULTRY,0.0,0
2150579,2016-04-24,50,BEAUTY,17.0,0
1121572,2014-09-23,29,BABY CARE,0.0,0
1988008,2016-01-24,39,"LIQUOR,WINE,BEER",0.0,0
219913,2013-05-04,3,BABY CARE,0.0,0
242613,2013-05-17,16,PRODUCE,0.0,0
662409,2014-01-08,45,AUTOMOTIVE,16.0,0
2301420,2016-07-18,33,AUTOMOTIVE,11.0,0
2941127,2017-07-13,32,BEAUTY,0.0,0
2063789,2016-03-07,16,BEAUTY,0.0,0
2060818,2016-03-05,32,BABY CARE,1.0,0
1571245,2015-06-03,45,HOME AND KITCHEN II,84.0,0
837545,2014-04-17,1,BREAD/BAKERY,360.639,0
2924182,2017-07-03,7,LADIESWEAR,15.0,0
1416586,2015-03-08,6,POULTRY,982.329,1
2366386,2016-08-23,6,"LIQUOR,WINE,BEER",58.0,0
2256789,2016-06-23,30,HOME CARE,90.0,3
1351336,2015-01-31,25,LADIESWEAR,0.0,0
2216343,2016-05-31,45,PRODUCE,6020.937,4
1778167,2015-09-27,50,POULTRY,581.171,1
253555,2013-05-23,23,HOME AND KITCHEN II,0.0,0
2035079,2016-02-20,10,BEAUTY,2.0,0
401140,2013-08-14,14,PERSONAL CARE,272.0,0
1621320,2015-07-01,5,PRODUCE,2403.591,156
2851847,2017-05-24,27,LAWN AND GARDEN,34.0,9
755833,2014-03-02,17,BABY CARE,0.0,0
1975897,2016-01-17,49,"LIQUOR,WINE,BEER",0.0,0
2962359,2017-07-25,28,HOME AND KITCHEN I,45.0,11
2974198,2017-08-01,10,CLEANING,1114.0,17
1078919,2014-08-30,31,HOME APPLIANCES,0.0,0
173673,2013-04-08,31,PLAYERS AND ELECTRONICS,0.0,0
2250951,2016-06-20,17,LINGERIE,4.0,0
2618909,2017-01-13,40,PREPARED FOODS,51.0,1
1437396,2015-03-20,4,HOME AND KITCHEN I,21.0,0
206417,2013-04-26,50,BEAUTY,3.0,0
2368748,2016-08-25,22,DAIRY,262.0,2
15308,2013-01-09,38,PREPARED FOODS,157.245,0
2873472,2017-06-05,33,PRODUCE,1054.6,1
1205489,2014-11-09,32,SEAFOOD,0.0,0
1975686,2016-01-17,43,DELI,425.0,0
612663,2013-12-10,49,HOME CARE,0.0,0
840503,2014-04-18,41,PET SUPPLIES,0.0,0
2313816,2016-07-25,30,LINGERIE,0.0,0
1819258,2015-10-20,54,BABY CARE,0.0,0
2435986,2016-10-01,9,PERSONAL CARE,1059.0,6
137026,2013-03-18,53,EGGS,0.0,0
2818221,2017-05-05,33,LINGERIE,3.0,0
2974282,2017-08-01,12,PERSONAL CARE,314.0,7
2334103,2016-08-05,5,GROCERY II,26.0,1
2988041,2017-08-08,48,MAGAZINES,6.0,0
899254,2014-05-21,40,BOOKS,0.0,0
1674342,2015-07-31,38,LINGERIE,19.0,0
571501,2013-11-17,44,CLEANING,3458.0,0
2252691,2016-06-21,16,GROCERY I,2231.0,37
2590580,2016-12-28,46,HARDWARE,2.0,0
1074908,2014-08-28,19,SEAFOOD,0.0,0
2299526,2016-07-17,3,LAWN AND GARDEN,17.0,0
653687,2014-01-03,5,MAGAZINES,0.0,0
1213663,2014-11-14,12,"LIQUOR,WINE,BEER",43.0,0
1570903,2015-06-03,36,BOOKS,0.0,0
430498,2013-08-30,38,GROCERY II,21.0,0
1176196,2014-10-24,11,EGGS,116.0,0
145568,2013-03-23,43,BREAD/BAKERY,207.0,0
47677,2013-01-27,46,PERSONAL CARE,905.0,0
353233,2013-07-18,20,BABY CARE,0.0,0
696,2013-01-01,29,BEVERAGES,0.0,0
2955918,2017-07-21,47,DELI,773.091,76
2657220,2017-02-04,16,PLAYERS AND ELECTRONICS,3.0,0
282799,2013-06-08,43,"LIQUOR,WINE,BEER",174.0,0
2391067,2016-09-06,48,LADIESWEAR,15.0,0
904769,2014-05-24,45,DAIRY,2609.0,0
2323800,2016-07-31,11,CELEBRATION,19.0,0
2723041,2017-03-13,13,GROCERY II,3.0,0
2979722,2017-08-04,15,LAWN AND GARDEN,0.0,0
1866596,2015-11-16,32,HOME APPLIANCES,0.0,0
2239381,2016-06-13,42,BABY CARE,0.0,0
432439,2013-08-31,42,CLEANING,0.0,0
352812,2013-07-17,9,DELI,356.898,0
1007665,2014-07-21,32,EGGS,102.0,0
1700799,2015-08-15,30,GROCERY I,1850.0,1
2578376,2016-12-20,53,LAWN AND GARDEN,5.0,0
2626611,2017-01-17,8,DELI,186.255,7
2767467,2017-04-07,1,LINGERIE,6.0,0
699526,2014-01-29,36,PERSONAL CARE,145.0,0
2365179,2016-08-23,22,BEVERAGES,1074.0,19
91752,2013-02-21,33,GROCERY I,1878.0,0
2536326,2016-11-27,24,GROCERY I,4618.0,96
1641589,2015-07-13,2,BOOKS,0.0,0
2748204,2017-03-27,19,PRODUCE,388.991,0
2004955,2016-02-03,15,CLEANING,1115.0,0
2747793,2017-03-26,8,HOME AND KITCHEN I,31.0,4
1095935,2014-09-09,1,BREAD/BAKERY,416.717,2
2487822,2016-10-31,13,HOME CARE,153.0,10
2119134,2016-04-07,19,CELEBRATION,6.0,0
1608498,2015-06-24,40,GROCERY I,3599.0,2
1432008,2015-03-17,39,CELEBRATION,0.0,0
2760505,2017-04-03,14,"LIQUOR,WINE,BEER",21.0,0
2627328,2017-01-18,28,AUTOMOTIVE,4.0,0
695739,2014-01-27,30,AUTOMOTIVE,0.0,0
1632415,2015-07-08,12,BOOKS,0.0,0
599328,2013-12-03,25,HOME AND KITCHEN I,0.0,0
2319673,2016-07-28,45,BOOKS,0.0,0
2816248,2017-05-04,28,POULTRY,168.015,0
2327396,2016-08-02,12,BREAD/BAKERY,180.0,2
2856501,2017-05-26,8,LINGERIE,25.0,0
1229440,2014-11-22,54,PERSONAL CARE,266.0,0
1752899,2015-09-13,42,BREAD/BAKERY,875.932,3
1540921,2015-05-17,44,LADIESWEAR,0.0,0
2858208,2017-05-27,6,GROCERY I,5487.0,60
1487899,2015-04-17,7,POULTRY,801.625,35
1449174,2015-03-27,20,GROCERY I,2447.69,0
722565,2014-02-11,32,PRODUCE,0.0,0
751591,2014-02-27,47,HOME AND KITCHEN II,0.0,0
2539466,2016-11-29,12,HOME APPLIANCES,0.0,0
1945869,2015-12-31,7,MEATS,417.219,0
342521,2013-07-12,2,HARDWARE,0.0,0
1816123,2015-10-19,17,BABY CARE,0.0,0
2379962,2016-08-31,37,BEAUTY,7.0,0
334518,2013-07-07,44,PRODUCE,25.0,0
2488954,2016-10-31,44,POULTRY,976.726,0
2170949,2016-05-06,22,FROZEN FOODS,45.0,0
711092,2014-02-05,11,DAIRY,507.0,0
1047712,2014-08-12,6,POULTRY,487.086,1
1976878,2016-01-18,27,GROCERY II,17.0,0
2625401,2017-01-17,23,LAWN AND GARDEN,1.0,0
1234910,2014-11-25,9,HOME APPLIANCES,0.0,0
1562755,2015-05-29,8,CLEANING,1262.0,5
2139735,2016-04-18,46,HOME AND KITCHEN I,17.0,0
2275939,2016-07-04,18,POULTRY,245.98401,1
2210985,2016-05-28,45,HOME CARE,723.0,3
2698630,2017-02-27,28,"LIQUOR,WINE,BEER",152.0,1
2363275,2016-08-22,19,GROCERY II,4.0,0
1587204,2015-06-12,43,BEVERAGES,3600.0,4
2210718,2016-05-28,38,HOME AND KITCHEN I,14.0,0
1926249,2015-12-19,7,CELEBRATION,17.0,0
2730818,2017-03-17,31,BEAUTY,1.0,0
2784746,2017-04-16,44,DAIRY,4086.0,9
849436,2014-04-23,42,HOME AND KITCHEN II,0.0,0
2701760,2017-03-01,16,HOME APPLIANCES,0.0,0
1825630,2015-10-24,33,BOOKS,0.0,0
2910413,2017-06-26,20,FROZEN FOODS,47.0,0
236190,2013-05-13,36,DELI,187.552,0
1639124,2015-07-11,5,HARDWARE,1.0,0
1520292,2015-05-06,16,HOME AND KITCHEN I,20.0,0
450468,2013-09-10,48,HOME CARE,0.0,0
2288294,2016-07-11,15,DAIRY,382.0,4
2411845,2016-09-18,31,CLEANING,1711.0,42
889584,2014-05-16,2,BEVERAGES,1432.0,1
1779382,2015-09-28,35,"LIQUOR,WINE,BEER",5.0,0
483081,2013-09-29,13,PLAYERS AND ELECTRONICS,0.0,0
814737,2014-04-04,2,AUTOMOTIVE,2.0,0
570527,2013-11-17,17,MAGAZINES,0.0,0
855880,2014-04-27,23,PERSONAL CARE,200.0,0
730812,2014-02-16,14,PLAYERS AND ELECTRONICS,0.0,0
2393018,2016-09-07,52,MAGAZINES,0.0,0
1361318,2015-02-05,6,BEAUTY,3.0,1
194645,2013-04-20,20,FROZEN FOODS,0.0,0
110078,2013-03-03,47,MAGAZINES,0.0,0
2593600,2016-12-30,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
1082183,2014-09-01,23,HARDWARE,0.0,0
2217076,2016-06-01,17,BOOKS,0.0,0
2833216,2017-05-13,54,BABY CARE,0.0,0
1639713,2015-07-12,17,DELI,646.0,0
774537,2014-03-12,40,PLAYERS AND ELECTRONICS,4.0,0
321318,2013-06-30,24,PRODUCE,3.0,0
522360,2013-10-21,16,BEVERAGES,431.0,0
2965772,2017-07-27,23,PREPARED FOODS,26.579,0
1146128,2014-10-07,18,BREAD/BAKERY,868.0,0
328077,2013-07-04,14,MEATS,364.43,0
2083126,2016-03-17,9,BABY CARE,0.0,0
2207229,2016-05-26,4,MEATS,255.0,1
736639,2014-02-19,28,GROCERY II,9.0,0
223823,2013-05-06,39,HOME APPLIANCES,0.0,0
2322972,2016-07-30,38,BEVERAGES,2520.0,6
2123829,2016-04-09,5,HOME AND KITCHEN I,27.0,0
2197881,2016-05-21,28,HOME AND KITCHEN I,32.0,0
959649,2014-06-24,35,DELI,72.0,0
2541951,2016-11-30,31,PLAYERS AND ELECTRONICS,6.0,0
1774845,2015-09-25,9,CELEBRATION,24.0,0
1326868,2015-01-17,39,BOOKS,0.0,0
1733262,2015-09-02,41,BEVERAGES,1931.0,8
2059497,2016-03-04,45,AUTOMOTIVE,8.0,0
1213646,2014-11-14,12,BREAD/BAKERY,141.0,0
873974,2014-05-07,31,BEAUTY,2.0,0
1076999,2014-08-29,28,FROZEN FOODS,50.649998,0
2309439,2016-07-22,9,AUTOMOTIVE,6.0,0
2448868,2016-10-09,20,BOOKS,0.0,0
1773445,2015-09-25,19,PERSONAL CARE,211.0,2
1088110,2014-09-04,4,BABY CARE,0.0,0
298764,2013-06-17,41,HOME AND KITCHEN I,0.0,0
1624060,2015-07-03,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2143951,2016-04-21,15,CLEANING,784.0,7
915027,2014-05-30,33,BEVERAGES,442.0,0
2201254,2016-05-23,22,"LIQUOR,WINE,BEER",8.0,0
10637,2013-01-06,8,FROZEN FOODS,213.232,0
1600366,2015-06-20,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
901234,2014-05-22,46,BOOKS,0.0,0
2407681,2016-09-16,15,BABY CARE,0.0,0
1888185,2015-11-28,38,MEATS,417.279,0
1986110,2016-01-23,36,BREAD/BAKERY,432.0,0
2490003,2016-11-01,24,LINGERIE,1.0,0
2193462,2016-05-18,53,HOME CARE,276.0,52
622670,2013-12-16,3,PET SUPPLIES,0.0,0
1682842,2015-08-05,27,CLEANING,877.0,3
2295221,2016-07-15,1,BREAD/BAKERY,453.581,1
2788203,2017-04-18,41,AUTOMOTIVE,11.0,0
2372565,2016-08-27,29,PRODUCE,1255.035,2
2413094,2016-09-19,17,BEAUTY,5.0,0
2191427,2016-05-17,46,PREPARED FOODS,139.3,0
2037641,2016-02-21,31,MAGAZINES,0.0,0
1580681,2015-06-09,10,HARDWARE,2.0,0
266616,2013-05-30,4,DELI,160.181,0
2550732,2016-12-05,28,PRODUCE,1227.046,4
2185703,2016-05-14,36,HARDWARE,0.0,0
2544009,2016-12-01,4,CELEBRATION,4.0,0
1892565,2015-12-01,11,HOME AND KITCHEN I,26.0,0
2935208,2017-07-10,16,MAGAZINES,0.0,0
1364744,2015-02-07,50,PREPARED FOODS,150.65399,0
345731,2013-07-14,1,MAGAZINES,0.0,0
2273639,2016-07-02,53,BREAD/BAKERY,1048.322,3
2264567,2016-06-27,49,DAIRY,2274.0,16
1189676,2014-10-31,39,PET SUPPLIES,0.0,0
2181214,2016-05-12,10,GROCERY II,0.0,0
1985806,2016-01-23,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
1147617,2014-10-08,1,DELI,130.201,1
2495266,2016-11-04,22,BOOKS,0.0,0
2980182,2017-08-04,28,HOME CARE,159.0,6
1140480,2014-10-04,1,AUTOMOTIVE,5.0,0
931754,2014-06-08,51,SEAFOOD,90.756,0
1861657,2015-11-13,43,POULTRY,238.11101,15
723182,2014-02-11,5,LAWN AND GARDEN,0.0,0
1399904,2015-02-27,38,FROZEN FOODS,137.0,0
728731,2014-02-14,6,PERSONAL CARE,140.0,0
890821,2014-05-16,53,LADIESWEAR,0.0,0
2886628,2017-06-12,52,LADIESWEAR,8.0,0
2198061,2016-05-21,32,PRODUCE,199.139,1
1707246,2015-08-19,11,MEATS,562.726,0
91467,2013-02-21,25,MEATS,231.073,0
726335,2014-02-13,39,BREAD/BAKERY,434.0,0
1183396,2014-10-28,13,HOME AND KITCHEN II,3.0,0
638781,2013-12-26,32,AUTOMOTIVE,3.0,0
230455,2013-05-10,25,HOME AND KITCHEN II,0.0,0
1518480,2015-05-05,15,HOME CARE,290.0,0
2145438,2016-04-21,7,DELI,140.909,0
503870,2013-10-10,46,PET SUPPLIES,0.0,0
1254200,2014-12-06,5,BEAUTY,5.0,0
703972,2014-02-01,11,HOME AND KITCHEN II,0.0,0
466824,2013-09-19,8,CELEBRATION,0.0,0
2475185,2016-10-23,9,LAWN AND GARDEN,9.0,0
1783656,2015-09-30,6,CELEBRATION,7.0,0
1847243,2015-11-05,4,BEAUTY,1.0,0
2679604,2017-02-16,44,BOOKS,1.0,0
930983,2014-06-08,30,LAWN AND GARDEN,0.0,0
1400787,2015-02-28,13,BEVERAGES,1395.0,0
2431718,2016-09-29,39,HARDWARE,4.0,0
2435204,2016-10-01,37,BEAUTY,9.0,0
985923,2014-07-09,22,HOME AND KITCHEN I,0.0,0
1835435,2015-10-29,9,DAIRY,436.0,1
434226,2013-09-01,42,GROCERY I,0.0,0
2007041,2016-02-04,23,HARDWARE,0.0,0
2581834,2016-12-22,50,GROCERY II,168.0,0
937173,2014-06-11,54,CELEBRATION,0.0,0
1557508,2015-05-27,10,CLEANING,484.0,3
374232,2013-07-30,1,GROCERY I,1673.0,0
216567,2013-05-02,35,LINGERIE,11.0,0
530757,2013-10-25,50,HOME CARE,0.0,0
1346671,2015-01-28,44,CLEANING,2338.0,0
696369,2014-01-27,48,BEVERAGES,3113.0,0
2513933,2016-11-14,45,PET SUPPLIES,22.0,0
1288859,2014-12-27,22,FROZEN FOODS,0.0,0
995534,2014-07-14,41,MAGAZINES,0.0,0
1944941,2015-12-31,30,LAWN AND GARDEN,0.0,0
714188,2014-02-06,48,BEAUTY,4.0,0
2577129,2016-12-20,19,PLAYERS AND ELECTRONICS,5.0,0
1076014,2014-08-28,5,HOME AND KITCHEN II,0.0,0
2538129,2016-11-28,25,AUTOMOTIVE,5.0,0
1427327,2015-03-14,8,FROZEN FOODS,216.625,0
20282,2013-01-12,28,LAWN AND GARDEN,2.0,0
1194731,2014-11-03,30,SEAFOOD,2.0,0
2940391,2017-07-13,11,PERSONAL CARE,266.0,7
2446085,2016-10-07,41,PET SUPPLIES,7.0,0
736742,2014-02-19,30,HOME APPLIANCES,0.0,0
2590456,2016-12-28,42,"LIQUOR,WINE,BEER",143.0,3
1563913,2015-05-30,4,EGGS,228.0,0
1217208,2014-11-16,12,BEVERAGES,2071.0,4
552375,2013-11-06,8,LINGERIE,22.0,0
36543,2013-01-21,34,GROCERY I,2425.0,0
2416448,2016-09-21,10,MAGAZINES,0.0,0
1048109,2014-08-13,17,PREPARED FOODS,36.0,0
1388797,2015-02-21,26,PERSONAL CARE,188.0,0
1096704,2014-09-09,30,HOME AND KITCHEN I,7.0,0
902228,2014-05-23,24,DAIRY,0.0,0
2569860,2016-12-16,15,HOME CARE,172.0,2
2915601,2017-06-29,16,HOME CARE,147.0,18
76131,2013-02-12,45,AUTOMOTIVE,22.0,0
1808080,2015-10-14,40,EGGS,101.0,1
1864931,2015-11-15,36,BEAUTY,3.0,0
2997089,2017-08-13,51,PREPARED FOODS,160.534,0
387158,2013-08-06,22,BEAUTY,0.0,0
2069718,2016-03-10,31,MEATS,482.001,21
881832,2014-05-11,51,CELEBRATION,0.0,0
2766032,2017-04-06,2,BREAD/BAKERY,624.0,2
1186508,2014-10-29,5,PET SUPPLIES,2.0,0
126157,2013-03-12,48,SCHOOL AND OFFICE SUPPLIES,0.0,0
1857726,2015-11-11,33,MEATS,191.62201,0
900234,2014-05-22,18,PLAYERS AND ELECTRONICS,0.0,0
1102976,2014-09-12,7,HOME APPLIANCES,1.0,0
709495,2014-02-04,16,POULTRY,129.765,0
1653407,2015-07-19,50,DAIRY,1403.0,0
2786267,2017-04-17,37,FROZEN FOODS,110.512,2
2043358,2016-02-24,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
1205760,2014-11-09,40,CELEBRATION,32.0,0
1009977,2014-07-22,47,GROCERY I,6508.0,5
341879,2013-07-11,50,SEAFOOD,22.807,0
359681,2013-07-21,50,HARDWARE,0.0,0
1932837,2015-12-23,40,PLAYERS AND ELECTRONICS,17.0,0
896451,2014-05-20,12,CELEBRATION,0.0,0
2593827,2016-12-30,37,PLAYERS AND ELECTRONICS,17.0,0
1001779,2014-07-18,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
2723123,2017-03-13,15,PREPARED FOODS,60.0,0
197056,2013-04-21,38,GROCERY II,32.0,0
984790,2014-07-08,40,BOOKS,0.0,0
2154773,2016-04-27,19,BREAD/BAKERY,175.0,1
1474299,2015-04-10,25,MEATS,360.608,40
1168504,2014-10-19,45,CLEANING,4053.0,4
855786,2014-04-27,20,PRODUCE,0.0,0
1551378,2015-05-23,38,HOME AND KITCHEN I,50.0,0
2170173,2016-05-05,5,PLAYERS AND ELECTRONICS,9.0,0
1332909,2015-01-20,9,CELEBRATION,0.0,0
1566725,2015-06-01,19,HOME APPLIANCES,0.0,0
1424725,2015-03-13,34,HOME AND KITCHEN II,51.0,0
686081,2014-01-22,1,FROZEN FOODS,106.0,0
712334,2014-02-05,45,PREPARED FOODS,310.425,0
279085,2013-06-06,4,BOOKS,0.0,0
1350544,2015-01-30,52,LADIESWEAR,0.0,0
1786400,2015-10-02,32,FROZEN FOODS,34.0,0
1452291,2015-03-28,8,PLAYERS AND ELECTRONICS,0.0,0
344442,2013-07-13,23,LINGERIE,10.0,0
2006772,2016-02-04,16,DELI,149.0,0
